timestamp,temperature,humidity,moisture,day
1524822894.5606885,0,0,58,1
1524822898.1806753,0,0,58,1
1524822901.810804,0,0,58,1
1524822905.4309049,0,0,58,1
1524822909.060668,0,0,58,1
1524822912.6806781,0,0,58,1
1524822916.3098173,0,0,58,1
1524822919.9298565,0,0,58,1
1524822923.559924,0,0,58,1
1524822927.179986,0,0,58,1
1524822930.8101356,0,0,58,1
1524822934.4301157,0,0,58,1
1524822938.0599804,0,0,58,1
1524822941.6801813,0,0,58,1
1524822945.3100672,0,0,58,1
1524822948.9300241,0,0,58,1
1524822952.5501966,0,0,58,1
1524822956.1801226,0,0,58,1
1524822959.8001075,0,0,58,1
1524822963.429327,0,0,58,1
1524822967.0492675,0,0,58,1
1524822970.6794813,0,0,58,1
1524822974.2995813,0,0,58,1
1524822977.9294798,0,0,58,1
1524822981.549526,0,0,58,1
1524822985.1794534,0,0,58,1
1524822988.799535,0,0,58,1
1524822992.4296012,0,0,58,1
1524822996.049515,0,0,58,1
1524822999.6794915,0,0,58,1
1524823003.3086743,0,0,58,1
1524823006.9286633,0,0,58,1
1524823010.5488784,0,0,58,1
1524823014.1787822,0,0,58,1
1524823017.798763,0,0,58,1
1524823021.4289129,0,0,58,1
1524823025.048884,0,0,58,1
1524823028.678877,0,0,58,1
1524823032.29907,0,0,58,1
1524823035.9290082,0,0,58,1
1524823039.5489533,0,0,58,1
1524823043.178208,0,0,58,1
1524823046.798188,0,0,58,1
1524823050.428321,0,0,58,1
1524823054.048228,0,0,58,1
1524823057.6782353,0,0,58,1
1524823061.2985854,0,0,58,1
1524823064.9283524,0,0,58,1
1524823068.5482533,0,0,58,1
1524823072.1784842,0,0,58,1
1524823075.7984936,0,0,58,1
1524823079.4283905,0,0,58,1
1524823083.0486898,0,0,58,1
1524823086.6785471,0,0,58,1
1524823090.2977893,0,0,58,1
1524823093.9278007,0,0,58,1
1524823097.5476687,0,0,58,1
1524823101.1778686,0,0,58,1
1524823104.7979155,0,0,58,1
1524823108.4277334,0,0,58,1
1524823112.0479891,0,0,58,1
1524823115.6779444,0,0,58,1
1524823119.2978492,0,0,58,1
1524823122.9281201,0,0,58,1
1524823126.5480888,0,0,58,1
1524823130.1773129,0,0,58,1
1524823133.7973046,0,0,58,1
1524823137.427197,0,0,58,1
1524823141.0473833,0,0,58,1
1524823144.677314,0,0,58,1
1524823148.2973607,0,0,58,1
1524823151.927492,0,0,58,1
1524823155.5475442,0,0,58,1
1524823159.1773732,0,0,58,1
1524823162.797726,0,0,58,1
1524823166.417583,0,0,58,1
1524823170.0475748,0,0,58,1
1524823173.6677299,0,0,58,1
1524823177.2968805,0,0,58,1
1524823180.9169056,0,0,58,1
1524823184.546914,0,0,58,1
1524823188.1669471,0,0,58,1
1524823191.7971783,0,0,58,1
1524823195.4170244,0,0,58,1
1524823199.0470507,0,0,58,1
1524823202.667221,0,0,58,1
1524823206.297172,0,0,58,1
1524823209.9171546,0,0,58,1
1524823213.5472975,0,0,58,1
1524823217.1672637,0,0,58,1
1524823220.7965262,0,0,58,1
1524823224.416446,0,0,58,1
1524823228.0464678,0,0,58,1
1524823231.6665883,0,0,58,1
1524823235.2965739,0,0,58,1
1524823238.916574,0,0,58,1
1524823242.5467823,0,0,58,1
1524823246.1667442,0,0,58,1
1524823249.796672,0,0,58,1
1524823253.4169261,0,0,58,1
1524823257.0469139,0,0,58,1
1524823260.6660597,0,0,58,1
1524823264.2961323,0,0,58,1
1524823267.91603,0,0,58,1
1524823271.5463371,0,0,58,1
1524823275.1662004,0,0,58,1
1524823278.7961214,0,0,58,1
1524823282.4163182,0,0,58,1
1524823286.0463247,0,0,58,1
1524823289.6662838,0,0,58,1
1524823293.2964644,0,0,58,1
1524823296.9164686,0,0,58,1
1524823300.5459046,0,0,58,1
1524823304.1657283,0,0,58,1
1524823307.7957084,0,0,58,1
1524823311.4258647,0,0,58,1
1524823315.0457714,0,0,58,1
1524823318.6657445,0,0,58,1
1524823322.2960243,0,0,58,1
1524823325.9159393,0,0,58,1
1524823329.5459602,0,0,58,1
1524823333.1661174,0,0,58,1
1524823336.7961118,0,0,58,1
1524823340.4162989,0,0,58,1
1524823344.0462937,0,0,58,1
1524823347.666412,0,0,58,1
1524823351.2954612,0,0,58,1
1524823354.9154983,0,0,58,1
1524823358.5453992,0,0,58,1
1524823362.165714,0,0,58,1
1524823365.795614,0,0,58,1
1524823369.4156637,0,0,58,1
1524823373.0458257,0,0,58,1
1524823376.665777,0,0,58,1
1524823380.2859576,0,0,58,1
1524823383.9159362,0,0,58,1
1524823387.5359247,0,0,58,1
1524823391.1652012,0,0,58,1
1524823394.7850816,0,0,58,1
1524823398.415094,0,0,58,1
1524823402.035654,0,0,58,1
1524823405.665286,0,0,58,1
1524823409.285243,0,0,58,1
1524823412.905622,0,0,58,1
1524823416.5354767,0,0,58,1
1524823420.1556065,0,0,58,1
1524823423.7856581,0,0,58,1
1524823427.405584,0,0,58,1
1524823431.034929,0,0,58,1
1524823434.6549704,0,0,58,1
1524823438.2758496,0,0,58,1
1524823441.904946,0,0,58,1
1524823445.535038,0,0,58,1
1524823449.1549108,0,0,58,1
1524823452.775087,0,0,58,1
1524823456.40525,0,0,58,1
1524823460.0252006,0,0,58,1
1524823463.6552875,0,0,58,1
1524823467.2752507,0,0,58,1
1524823470.9054878,0,0,58,1
1524823474.5254211,0,0,58,1
1524823478.1554682,0,0,58,1
1524823481.774609,0,0,57,1
1524823485.4046502,0,0,57,1
1524823489.0245998,0,0,58,1
1524823492.6447835,0,0,58,1
1524823496.2747867,0,0,58,1
1524823499.8947732,0,0,58,1
1524823503.525,0,0,58,1
1524823507.1450438,0,0,58,1
1524823510.7752323,0,0,58,1
1524823514.3952188,0,0,58,1
1524823518.02523,0,0,58,1
1524823521.6444592,0,0,58,1
1524823525.2644172,0,0,57,1
1524823528.8946476,0,0,58,1
1524823532.5144944,0,0,58,1
1524823536.144608,0,0,58,1
1524823539.7644503,0,0,57,1
1524823543.394741,0,0,58,1
1524823547.0147161,0,0,58,1
1524823550.6348643,0,0,58,1
1524823554.264898,0,0,58,1
1524823557.8949158,0,0,58,1
1524823561.514245,0,0,57,1
1524823565.1352198,0,0,58,1
1524823568.765059,0,0,58,1
1524823572.3842063,0,0,57,1
1524823576.0142567,0,0,58,1
1524823579.6341972,0,0,58,1
1524823583.2643838,0,0,58,1
1524823586.8844035,0,0,58,1
1524823590.5046644,0,0,58,1
1524823594.134593,0,0,58,1
1524823597.754515,0,0,58,1
1524823601.384838,0,0,58,1
1524823605.004739,0,0,58,1
1524823608.6347346,0,0,58,1
1524823612.2539947,0,0,57,1
1524823615.8739305,0,0,58,1
1524823619.503896,0,0,58,1
1524823623.1242254,0,0,58,1
1524823626.7542276,0,0,57,1
1524823630.3743014,0,0,57,1
1524823634.0143604,0,0,58,1
1524823637.6243315,0,0,58,1
1524823641.24453,0,0,58,1
1524823644.8747213,0,0,58,1
1524823648.4945788,0,0,58,1
1524823652.1237526,0,0,58,1
1524823655.7437186,0,0,58,1
1524823659.373766,0,0,58,1
1524823662.9940102,0,0,58,1
1524823666.623884,0,0,58,1
1524823670.2440653,0,0,58,1
1524823673.86404,0,0,58,1
1524823677.4940262,0,0,58,1
1524823681.1143343,0,0,58,1
1524823684.7443202,0,0,58,1
1524823688.3642755,0,0,57,1
1524823691.9945588,0,0,58,1
1524823695.6144736,0,0,58,1
1524823699.2343655,0,0,57,1
1524823702.8636675,0,0,57,1
1524823706.4836502,0,0,58,1
1524823710.1138628,0,0,58,1
1524823713.733827,0,0,58,1
1524823717.3638034,0,0,58,1
1524823720.984086,0,0,58,1
1524823724.6040645,0,0,58,1
1524823728.2340438,0,0,58,1
1524823731.854242,0,0,58,1
1524823735.4841862,0,0,58,1
1524823739.1045682,0,0,58,1
1524823742.7334204,0,0,58,1
1524823746.3534,0,0,58,1
1524823749.9734113,0,0,58,1
1524823753.6036053,0,0,58,1
1524823757.2235677,0,0,58,1
1524823760.853865,0,0,58,1
1524823764.4738076,0,0,58,1
1524823768.1038074,0,0,58,1
1524823771.7239847,0,0,58,1
1524823775.3440063,0,0,58,1
1524823778.974071,0,0,58,1
1524823782.5932877,0,0,58,1
1524823786.2232535,0,0,58,1
1524823789.8432412,0,0,58,1
1524823793.4733822,0,0,58,1
1524823797.0933619,0,0,58,1
1524823800.7135408,0,0,58,1
1524823804.3435574,0,0,58,1
1524823807.9636052,0,0,58,1
1524823811.5938218,0,0,58,1
1524823815.2137322,0,0,58,1
1524823818.8437934,0,0,58,1
1524823822.4639547,0,0,58,1
1524823826.0939798,0,0,58,1
1524823829.7139904,0,0,58,1
1524823833.3433187,0,0,58,1
1524823836.9631543,0,0,58,1
1524823840.5833998,0,0,58,1
1524823844.2133694,0,0,58,1
1524823847.8333092,0,0,58,1
1524823851.4635692,0,0,58,1
1524823855.0835578,0,0,58,1
1524823858.7135437,0,0,58,1
1524823862.333758,0,0,58,1
1524823865.9637573,0,0,58,1
1524823869.5837102,0,0,58,1
1524823873.2029774,0,0,58,1
1524823876.8329852,0,0,58,1
1524823880.4531758,0,0,58,1
1524823884.0831652,0,0,58,1
1524823887.7031224,0,0,58,1
1524823891.333452,0,0,58,1
1524823894.9533226,0,0,58,1
1524823898.5833268,0,0,58,1
1524823902.203641,0,0,58,1
1524823905.8235047,0,0,58,1
1524823909.4535425,0,0,58,1
1524823913.0728812,0,0,58,1
1524823916.702776,0,0,58,1
1524823920.3229504,0,0,58,1
1524823923.952991,0,0,58,1
1524823927.5729585,0,0,58,1
1524823931.1931589,0,0,58,1
1524823934.8231308,0,0,58,1
1524823938.4431038,0,0,58,1
1524823942.0633895,0,0,58,1
1524823945.693419,0,0,58,1
1524823949.3153288,0,0,58,1
1524823952.943534,0,0,58,1
1524823956.5634892,0,0,58,1
1524823960.193045,0,0,58,1
1524823963.812747,0,0,58,1
1524823967.4427369,0,0,58,1
1524823971.0629292,0,0,58,1
1524823974.6829247,0,0,58,1
1524823978.3129895,0,0,58,1
1524823981.9331667,0,0,58,1
1524823985.5631394,0,0,58,1
1524823989.1831393,0,0,58,1
1524823992.8133771,0,0,58,1
1524823996.4333422,0,0,58,1
1524824000.063286,0,0,58,1
1524824003.6826012,0,0,58,1
1524824007.31443,0,0,58,1
1524824010.9327514,0,0,58,1
1524824014.5627482,0,0,58,1
1524824018.1827319,0,0,58,1
1524824021.812996,0,0,58,1
1524824025.4329169,0,0,58,1
1524824029.0629296,0,0,58,1
1524824032.683209,0,0,58,1
1524824036.3151915,0,0,58,1
1524824039.9330902,0,0,58,1
1524824043.5634165,0,0,58,1
1524824047.183334,0,0,58,1
1524824050.812659,0,0,58,1
1524824054.4325678,0,0,58,1
1524824058.0625384,0,0,58,1
1524824061.6829355,0,0,58,1
1524824065.312804,0,0,58,1
1524824068.9327538,0,0,58,1
1524824072.5629635,0,0,58,1
1524824076.1830237,0,0,58,1
1524824079.812945,0,0,58,1
1524824083.433212,0,0,58,1
1524824087.063138,0,0,58,1
1524824090.6825194,0,0,58,1
1524824094.3134234,0,0,58,1
1524824097.932417,0,0,58,1
1524824101.5626376,0,0,58,1
1524824105.18259,0,0,58,1
1524824108.8026388,0,0,58,1
1524824112.4328241,0,0,58,1
1524824116.062775,0,0,58,1
1524824119.6828098,0,0,58,1
1524824123.315108,0,0,58,1
1524824126.932982,0,0,58,1
1524824130.5522916,0,0,58,1
1524824134.1822999,0,0,58,1
1524824137.8022933,0,0,57,1
1524824141.432454,0,0,58,1
1524824145.053878,0,0,58,1
1524824148.6823938,0,0,58,1
1524824152.3026476,0,0,58,1
1524824155.9326708,0,0,58,1
1524824159.5527177,0,0,58,1
1524824163.182863,0,0,58,1
1524824166.8029888,0,0,58,1
1524824170.4331172,0,0,58,1
1524824174.0529935,0,0,58,1
1524824177.6830142,0,0,58,1
1524824181.3022785,0,0,58,1
1524824184.9323025,0,0,58,1
1524824188.5522296,0,0,58,1
1524824192.182489,0,0,58,1
1524824195.802537,0,0,58,1
1524824199.432441,0,0,58,1
1524824203.0528193,0,0,58,1
1524824206.6827645,0,0,58,1
1524824210.3029163,0,0,58,1
1524824213.932849,0,0,58,1
1524824217.5528371,0,0,58,1
1524824221.182217,0,0,58,1
1524824224.8031623,0,0,58,1
1524824228.4320831,0,0,58,1
1524824232.0523853,0,0,58,1
1524824235.6822503,0,0,58,1
1524824239.3023493,0,0,58,1
1524824242.9328144,0,0,58,1
1524824246.5525236,0,0,58,1
1524824250.1827967,0,0,58,1
1524824253.8026867,0,0,58,1
1524824257.432703,0,0,58,1
1524824261.0521064,0,0,58,1
1524824264.6820338,0,0,58,1
1524824268.3019838,0,0,58,1
1524824271.9321895,0,0,58,1
1524824275.5521362,0,0,58,1
1524824279.1821022,0,0,58,1
1524824282.802881,0,0,58,1
1524824286.432389,0,0,58,1
1524824290.0523396,0,0,58,1
1524824293.6826057,0,0,58,1
1524824297.3027532,0,0,58,1
1524824300.9327896,0,0,58,1
1524824304.5527308,0,0,58,1
1524824308.1827233,0,0,58,1
1524824311.8019888,0,0,58,1
1524824315.4320157,0,0,58,1
1524824319.051988,0,0,58,1
1524824322.6822102,0,0,58,1
1524824326.3022118,0,0,58,1
1524824329.932142,0,0,58,1
1524824333.5523994,0,0,58,1
1524824337.1824512,0,0,58,1
1524824340.8026261,0,0,58,1
1524824344.4326482,0,0,58,1
1524824348.0527077,0,0,58,1
1524824351.6818833,0,0,58,1
1524824355.3018622,0,0,58,1
1524824358.931876,0,0,58,1
1524824362.552079,0,0,58,1
1524824366.1820438,0,0,58,1
1524824369.802002,0,0,58,1
1524824373.4323108,0,0,58,1
1524824377.0523312,0,0,58,1
1524824380.682541,0,0,58,1
1524824384.302498,0,0,58,1
1524824387.9324656,0,0,58,1
1524824391.5517564,0,0,58,1
1524824395.1818018,0,0,58,1
1524824398.801815,0,0,58,1
1524824402.4320426,0,0,58,1
1524824406.0519106,0,0,58,1
1524824409.6818593,0,0,58,1
1524824413.3020718,0,0,58,1
1524824416.9321108,0,0,58,1
1524824420.5523102,0,0,58,1
1524824424.182339,0,0,58,1
1524824427.8023002,0,0,58,1
1524824431.4325898,0,0,58,1
1524824435.052569,0,0,58,1
1524824438.68256,0,0,58,1
1524824442.3017683,0,0,58,1
1524824445.9317331,0,0,58,1
1524824449.5518212,0,0,58,1
1524824453.1819336,0,0,58,1
1524824456.8019626,0,0,58,1
1524824460.4324532,0,0,58,1
1524824464.0522363,0,0,58,1
1524824467.6821365,0,0,58,1
1524824471.302442,0,0,57,1
1524824474.9323761,0,0,58,1
1524824478.552344,0,0,58,1
1524824482.1816416,0,0,58,1
1524824485.8016193,0,0,57,1
1524824489.4317825,0,0,57,1
1524824493.0518117,0,0,58,1
1524824496.6818163,0,0,57,1
1524824500.3020394,0,0,57,1
1524824503.9320636,0,0,57,1
1524824507.5519767,0,0,57,1
1524824511.1823,0,0,58,1
1524824514.802251,0,0,58,1
1524824518.432232,0,0,58,1
1524824522.0515943,0,0,58,1
1524824525.6815774,0,0,58,1
1524824529.3024607,0,0,58,1
1524824532.9319174,0,0,58,1
1524824536.5519998,0,0,58,1
1524824540.172158,0,0,58,1
1524824543.8024802,0,0,57,1
1524824547.4325724,0,0,58,1
1524824551.053015,0,0,58,1
1524824554.6830685,0,0,58,1
1524824558.3031933,0,0,58,1
1524824561.9336007,0,0,58,1
1524824565.5536277,0,0,58,1
1524824569.1837354,0,0,58,1
1524824572.8031974,0,0,58,1
1524824576.4332612,0,0,58,1
1524824580.0533707,0,0,58,1
1524824583.683746,0,0,58,1
1524824587.303804,0,0,58,1
1524824590.9241872,0,0,58,1
1524824594.5543067,0,0,58,1
1524824598.174543,0,0,58,1
1524824601.8048089,0,0,58,1
1524824605.4248092,0,0,58,1
1524824609.0449593,0,0,58,1
1524824612.674327,0,0,58,1
1524824616.2944756,0,0,58,1
1524824619.9245973,0,0,58,1
1524824623.5449293,0,0,58,1
1524824627.1749802,0,0,58,1
1524824630.7953846,0,0,58,1
1524824634.4254794,0,0,58,1
1524824638.04555,0,0,58,1
1524824641.6658921,0,0,58,1
1524824645.2961316,0,0,58,1
1524824648.9160848,0,0,58,1
1524824652.5464015,0,0,58,1
1524824656.1665626,0,0,58,1
1524824659.796661,0,0,58,1
1524824663.4159997,0,0,58,1
1524824667.046053,0,0,58,1
1524824670.666431,0,0,58,1
1524824674.286484,0,0,58,1
1524824677.916619,0,0,58,1
1524824681.5369494,0,0,58,1
1524824685.1670182,0,0,58,1
1524824688.7871785,0,0,58,1
1524824692.4174562,0,0,58,1
1524824696.037513,0,0,58,1
1524824699.6676447,0,0,58,1
1524824703.2870166,0,0,58,1
1524824706.9170785,0,0,58,1
1524824710.5373855,0,0,58,1
1524824714.1676002,0,0,58,1
1524824717.787585,0,0,58,1
1524824721.407945,0,0,58,1
1524824725.0380049,0,0,58,1
1524824728.658086,0,0,58,1
1524824732.2884073,0,0,58,1
1524824735.9085038,0,0,58,1
1524824739.5386114,0,0,58,1
1524824743.1581783,0,0,58,1
1524824746.7880707,0,0,58,1
1524824750.408331,0,0,58,1
1524824754.0284925,0,0,58,1
1524824757.6584773,0,0,58,1
1524824761.278897,0,0,58,1
1524824764.9089537,0,0,58,1
1524824768.5290227,0,0,58,1
1524824772.1598732,0,0,58,1
1524824775.7793896,0,0,58,1
1524824779.4095166,0,0,58,1
1524824783.0298808,0,0,58,1
1524824786.6499918,0,0,58,1
1524824790.279945,0,0,58,1
1524824793.8992991,0,0,58,1
1524824797.52937,0,0,58,1
1524824801.1497185,0,0,58,1
1524824804.7797995,0,0,58,1
1524824808.3999026,0,0,58,1
1524824815.650255,0,0,58,1
1524824819.280341,0,0,58,1
1524824822.9006402,0,0,58,1
1524824826.5307438,0,0,58,1
1524824830.1508493,0,0,58,1
1524824833.780096,0,0,58,1
1524824837.40028,0,0,58,1
1524824841.0304742,0,0,58,1
1524824844.6705835,0,0,58,1
1524824848.2806406,0,0,58,1
1524824851.90096,0,0,58,1
1524824855.5310585,0,0,58,1
1524824859.151083,0,0,58,1
1524824862.7714086,0,0,58,1
1524824866.4014485,0,0,58,1
1524824870.0215206,0,0,58,1
1524824873.651898,0,0,58,1
1524824877.2710671,0,0,58,1
1524824880.9012818,0,0,58,1
1524824884.521347,0,0,58,1
1524824888.1513855,0,0,58,1
1524824891.781708,0,0,58,1
1524824895.4217308,0,0,58,1
1524824899.0218456,0,0,58,1
1524824902.6521938,0,0,58,1
1524824906.2723198,0,0,58,1
1524824909.9023027,0,0,58,1
1524824913.5225673,0,0,58,1
1524824917.1426637,0,0,58,1
1524824920.771934,0,0,58,1
1524824924.3920348,0,0,58,1
1524824928.0221474,0,0,58,1
1524824931.6424289,0,0,58,1
1524824935.2724733,0,0,58,1
1524824938.8925283,0,0,58,1
1524824942.5128915,0,0,58,1
1524824946.1429114,0,0,58,1
1524824949.7629347,0,0,58,1
1524824953.3932283,0,0,58,1
1524824957.0133965,0,0,58,1
1524824960.642664,0,0,58,1
1524824964.2627323,0,0,58,1
1524824967.8828564,0,0,58,1
1524824971.5131133,0,0,58,1
1524824975.133118,0,0,58,1
1524824978.7631903,0,0,58,1
1524824982.383419,0,0,58,1
1524824986.0135083,0,0,58,1
1524824989.6335247,0,0,58,1
1524824993.253953,0,0,58,1
1524824996.883915,0,0,58,1
1524825000.503392,0,0,58,1
1524825004.134502,0,0,58,1
1524825007.7543714,0,0,58,1
1524825011.383677,0,0,58,1
1524825015.0037527,0,0,58,1
1524825018.6237624,0,0,58,1
1524825022.2541385,0,0,57,1
1524825025.8841386,0,0,57,1
1524825029.5041826,0,0,58,1
1524825033.1245031,0,0,58,1
1524825036.754495,0,0,58,1
1524825040.3948505,0,0,57,1
1524825047.6249197,0,0,58,1
1524825051.2542512,0,0,57,1
1524825054.8753576,0,0,57,1
1524825058.495301,0,0,57,1
1524825062.1246479,0,0,57,1
1524825065.7446752,0,0,57,1
1524825069.3747706,0,0,58,1
1524825072.9950697,0,0,57,1
1524825076.6250434,0,0,58,1
1524825080.2451255,0,0,57,1
1524825083.875484,0,0,57,1
1524825087.4954324,0,0,58,1
1524825091.124799,0,0,57,1
1524825094.7449207,0,0,57,1
1524825098.374911,0,0,57,1
1524825101.9951448,0,0,57,1
1524825105.6252093,0,0,57,1
1524825109.245215,0,0,57,1
1524825112.875511,0,0,57,1
1524825116.4956179,0,0,57,1
1524825120.1256304,0,0,57,1
1524825123.7459295,0,0,57,1
1524825127.3759391,0,0,57,1
1524825130.9963346,0,0,57,1
1524825134.616324,0,0,57,1
1524825138.246333,0,0,57,1
1524825141.865674,0,0,57,1
1524825145.495695,0,0,57,1
1524825149.1157298,0,0,57,1
1524825152.7460852,0,0,57,1
1524825156.3660336,0,0,57,1
1524825159.9961765,0,0,57,1
1524825163.6163976,0,0,57,1
1524825167.2364635,0,0,57,1
1524825170.8667805,0,0,57,1
1524825174.4867477,0,0,57,1
1524825178.1168706,0,0,58,1
1524825181.7361066,0,0,58,1
1524825185.3662114,0,0,57,1
1524825192.6164484,0,0,57,1
1524825196.236478,0,0,57,1
1524825199.8665252,0,0,58,1
1524825203.4868534,0,0,58,1
1524825207.1068697,0,0,58,1
1524825210.7671678,0,0,58,1
1524825214.3572142,0,0,58,1
1524825217.9872499,0,0,57,1
1524825221.6066353,0,0,58,1
1524825225.2366424,0,0,57,1
1524825228.8666897,0,0,57,1
1524825232.4868903,0,0,58,1
1524825236.1169221,0,0,58,1
1524825239.7369993,0,0,57,1
1524825243.367296,0,0,58,1
1524825246.9872851,0,0,58,1
1524825250.6177113,0,0,57,1
1524825254.2376437,0,0,58,1
1524825257.8677104,0,0,58,1
1524825261.4881053,0,0,58,1
1524825265.1180816,0,0,58,1
1524825268.7380407,0,0,58,1
1524825272.3673205,0,0,58,1
1524825275.9873426,0,0,58,1
1524825279.6173778,0,0,57,1
1524825283.2376347,0,0,57,1
1524825286.8678935,0,0,57,1
1524825290.4879766,0,0,57,1
1524825294.1180878,0,0,57,1
1524825297.73804,0,0,58,1
1524825301.3683786,0,0,57,1
1524825304.9984052,0,0,57,1
1524825308.618379,0,0,57,1
1524825312.237692,0,0,57,1
1524825315.8677258,0,0,57,1
1524825319.4877572,0,0,57,1
1524825323.118033,0,0,57,1
1524825326.7381127,0,0,57,1
1524825330.3683777,0,0,57,1
1524825333.9884021,0,0,57,1
1524825337.6184428,0,0,57,1
1524825341.238737,0,0,57,1
1524825344.8688378,0,0,57,1
1524825348.4890153,0,0,57,1
1524825352.1185534,0,0,57,1
1524825355.7390597,0,0,57,1
1524825359.3682292,0,0,57,1
1524825362.9884179,0,0,57,1
1524825366.6084278,0,0,57,1
1524825370.2384365,0,0,57,1
1524825373.8587441,0,0,57,1
1524825377.4887698,0,0,57,1
1524825381.109059,0,0,58,1
1524825384.7390752,0,0,57,1
1524825388.359151,0,0,58,1
1524825391.9894333,0,0,58,1
1524825395.6094055,0,0,58,1
1524825399.2394793,0,0,58,1
1524825402.8687353,0,0,58,1
1524825406.4888096,0,0,58,1
1524825410.1188085,0,0,58,1
1524825413.7390687,0,0,58,1
1524825417.369145,0,0,58,1
1524825420.9893966,0,0,58,1
1524825424.6094332,0,0,58,1
1524825428.239476,0,0,58,1
1524825431.8597205,0,0,57,1
1524825435.489754,0,0,58,1
1524825439.109789,0,0,58,1
1524825442.7391844,0,0,58,1
1524825446.369191,0,0,57,1
1524825449.9892883,0,0,57,1
1524825453.6093838,0,0,57,1
1524825457.239492,0,0,57,1
1524825460.8696764,0,0,58,1
1524825464.4897127,0,0,57,1
1524825468.1197793,0,0,57,1
1524825471.7400033,0,0,57,1
1524825475.3700612,0,0,57,1
1524825478.9900672,0,0,58,1
1524825482.609517,0,0,57,1
1524825486.240437,0,0,57,1
1524825489.870448,0,0,58,1
1524825493.4897065,0,0,57,1
1524825497.1197245,0,0,57,1
1524825504.3700252,0,0,57,1
1524825507.9900987,0,0,57,1
1524825511.6203926,0,0,57,1
1524825515.2403772,0,0,57,1
1524825518.8604252,0,0,57,1
1524825522.4906652,0,0,57,1
1524825526.1107042,0,0,57,1
1524825529.740652,0,0,57,1
1524825533.3700335,0,0,57,1
1524825536.990056,0,0,57,1
1524825540.6102602,0,0,57,1
1524825544.2403681,0,0,57,1
1524825547.8604178,0,0,58,1
1524825551.4906168,0,0,57,1
1524825555.1106112,0,0,57,1
1524825558.740677,0,0,58,1
1524825562.3609564,0,0,58,1
1524825565.9909728,0,0,58,1
1524825569.6109602,0,0,58,1
1524825573.240301,0,0,57,1
1524825576.8602974,0,0,57,1
1524825580.4906738,0,0,57,1
1524825584.1105914,0,0,58,1
1524825587.740681,0,0,58,1
1524825591.360898,0,0,57,1
1524825598.6209376,0,0,57,1
1524825602.2413027,0,0,57,1
1524825605.8612442,0,0,57,1
1524825609.4912531,0,0,57,1
1524825613.1215158,0,0,57,1
1524825616.7415464,0,0,57,1
1524825620.3608475,0,0,57,1
1524825623.990994,0,0,58,1
1524825627.610917,0,0,57,1
1524825631.2411835,0,0,57,1
1524825634.8611524,0,0,58,1
1524825638.491227,0,0,58,1
1524825642.1114478,0,0,58,1
1524825645.7416644,0,0,57,1
1524825649.3614943,0,0,58,1
1524825652.991793,0,0,58,1
1524825656.6118023,0,0,58,1
1524825660.2418673,0,0,58,1
1524825663.8710837,0,0,58,1
1524825667.491114,0,0,58,1
1524825671.1114056,0,0,58,1
1524825674.741425,0,0,58,1
1524825678.3615391,0,0,58,1
1524825682.001746,0,0,58,1
1524825685.6117458,0,0,58,1
1524825689.2419024,0,0,57,1
1524825692.8620193,0,0,57,1
1524825696.5020182,0,0,58,1
1524825700.1121294,0,0,57,1
1524825703.741482,0,0,57,1
1524825707.3614476,0,0,58,1
1524825710.9916394,0,0,57,1
1524825714.6216626,0,0,58,1
1524825718.2419248,0,0,57,1
1524825721.8719678,0,0,57,1
1524825725.4919596,0,0,57,1
1524825729.111971,0,0,58,1
1524825732.7422547,0,0,58,1
1524825736.3622386,0,0,58,1
1524825739.9922912,0,0,58,1
1524825743.6525521,0,0,58,1
1524825747.24264,0,0,57,1
1524825750.8618486,0,0,58,1
1524825754.491908,0,0,58,1
1524825758.111929,0,0,57,1
1524825761.7422183,0,0,57,1
1524825765.392153,0,0,57,1
1524825768.9922287,0,0,58,1
1524825772.6124926,0,0,57,1
1524825776.2424896,0,0,57,1
1524825779.862581,0,0,57,1
1524825783.4927876,0,0,57,1
1524825787.1128142,0,0,57,1
1524825790.742077,0,0,57,1
1524825794.3620892,0,0,57,1
1524825797.9920845,0,0,57,1
1524825801.6123517,0,0,57,1
1524825805.2423675,0,0,57,1
1524825808.8624654,0,0,57,1
1524825812.4927325,0,0,57,1
1524825816.1127512,0,0,57,1
1524825819.7327316,0,0,57,1
1524825823.3629875,0,0,57,1
1524825826.9830508,0,0,57,1
1524825830.6123674,0,0,57,1
1524825834.2323825,0,0,57,1
1524825837.8533025,0,0,57,1
1524825841.4826102,0,0,57,1
1524825845.1026034,0,0,57,1
1524825848.732622,0,0,57,1
1524825852.3529162,0,0,57,1
1524825855.9828863,0,0,57,1
1524825859.602922,0,0,57,1
1524825863.233163,0,0,57,1
1524825866.8532622,0,0,57,1
1524825870.4735048,0,0,57,1
1524825874.103528,0,0,57,1
1524825877.7235107,0,0,57,1
1524825881.352754,0,0,60,1
1524825884.9737833,0,0,57,1
1524825888.602876,0,0,57,1
1524825892.2230492,0,0,57,1
1524825895.8530812,0,0,57,1
1524825899.4732254,0,0,57,1
1524825903.103372,0,0,57,1
1524825906.7234573,0,0,57,1
1524825910.3534892,0,0,57,1
1524825913.973683,0,0,57,1
1524825917.6037757,0,0,57,1
1524825921.2229745,0,0,57,1
1524825924.8430388,0,0,57,1
1524825928.4730508,0,0,57,1
1524825932.0932693,0,0,57,1
1524825935.7232847,0,0,57,1
